,time,type,size,price,direction
2019-12-16 09:34:45.199801000,34485.199801229,5,100,5774600,1
2019-12-16 09:34:46.655982000,34486.655981792,5,20,5774800,1
2019-12-16 09:34:52.629306000,34492.629305578,5,100,5774800,1
2019-12-16 09:35:00.116535000,34500.11653506,5,1,5775100,1
2019-12-16 09:35:00.535647000,34500.535646653,5,40,5777600,-1
2019-12-16 09:35:00.535806000,34500.535805613,5,40,5777600,-1
2019-12-16 09:35:00.535934000,34500.535934337,5,16,5777600,-1
2019-12-16 09:35:00.537753000,34500.537753113,4,40,5778000,-1
2019-12-16 09:35:00.555150000,34500.55515026,5,3,5778700,-1
2019-12-16 09:35:00.555150000,34500.55515026,4,50,5780000,-1
2019-12-16 09:35:00.555150000,34500.55515026,5,47,5780000,-1
2019-12-16 09:35:00.783741000,34500.783741433996,4,100,5780300,-1
2019-12-16 09:35:00.797067000,34500.797066549,5,112,5780300,1
2019-12-16 09:35:01.762218000,34501.762218289,5,91,5780400,1
2019-12-16 09:35:01.762218000,34501.762218289,5,9,5780300,1
2019-12-16 09:35:01.764191000,34501.764190909,5,78,5780300,1
2019-12-16 09:35:01.764191000,34501.764190909,4,22,5780200,1
2019-12-16 09:35:01.767191000,34501.767190522005,4,78,5780200,1
2019-12-16 09:35:06.987535000,34506.987535333,5,80,5777500,1
2019-12-16 09:35:09.321249000,34509.321248613,5,2,5777500,1
2019-12-16 09:35:11.288072000,34511.288071662,5,7,5777500,1
2019-12-16 09:35:11.288182000,34511.288182115,5,11,5777500,1
2019-12-16 09:35:11.399128000,34511.399128227,5,78,5777800,-1
2019-12-16 09:35:11.421861000,34511.42186063,5,100,5777800,-1
2019-12-16 09:35:11.620046000,34511.620045658,5,200,5777800,-1
2019-12-16 09:35:11.992236000,34511.992236359,5,1,5776100,1
2019-12-16 09:35:11.994619000,34511.994618796,5,99,5776100,1
2019-12-16 09:35:11.994619000,34511.994618796,5,100,5776100,1
2019-12-16 09:35:11.994619000,34511.994618796,4,142,5776000,1
2019-12-16 09:35:11.994619000,34511.994618796,4,100,5776000,1
2019-12-16 09:35:12.283082000,34512.283082097005,5,100,5772200,1
2019-12-16 09:35:12.285527000,34512.28552684,5,100,5772300,1
2019-12-16 09:35:12.285527000,34512.28552684,4,100,5772100,1
2019-12-16 09:35:36.020533000,34536.020532709,5,6,5774700,1
2019-12-16 09:35:36.020533000,34536.020532709,4,94,5774100,1
2019-12-16 09:35:36.022756000,34536.022756002,4,6,5774100,1
2019-12-16 09:35:40.208050000,34540.208049602,5,83,5773600,-1
2019-12-16 09:36:03.153484000,34563.153483595,4,100,5776700,-1
2019-12-16 09:36:03.165084000,34563.165083844,5,100,5777300,-1
2019-12-16 09:36:03.955651000,34563.95565136,5,200,5772800,1
2019-12-16 09:36:03.955651000,34563.95565136,5,100,5772300,1
2019-12-16 09:36:03.960981000,34563.960981256,5,100,5772300,1
2019-12-16 09:36:03.960981000,34563.960981256,5,100,5772300,1
2019-12-16 09:36:03.960981000,34563.960981256,5,200,5772300,1
